#node1	node2
P49862	P49913
P25685	Q00613
P09038	Q07890
P20908	P53708
O75626	P40306
P10275	P19174
P10721	P20936
Q9HCE7	Q9UJX4
P12757	P62837
P01570	P26992
P04275	Q96KM6
Q00059	Q14164
P15248	Q8N6P7
Q92995	Q9UKN7
P07948	P14317
P06400	P15976
P01567	P19838
P60709	Q13268
P42224	Q66LE6
O00712	Q14938
Q15233	Q9UHD2
P18564	Q13683
P60763	Q7Z5H3
O75716	Q6UY14
O14641	P36575
P31314	P62714
P01112	Q15811
O15230	P18564
O75586	Q9ULK4
P51817	Q08289
P30050	P36578
P11171	Q99436
Q14739	Q96SB4
P15260	Q969D9
P62993	Q13702
P0C1H6	Q9UQL6
P12314	P46109
P52333	P52630
P04637	P23297
O60840	Q9UQM7
P08069	Q6PIS1
P26006	Q9Y490
P32881	P38484
Q13683	Q9HBI1
O43318	Q13557
P25205	Q99459
P28074	P40337
406905	P61296
406991	P08887
Q13748	Q9UGJ1
P29590	Q8N2W9
P17301	P35609
Q16637	Q92882
P18124	P30050
P63279	Q969V5
Q13573	Q5SW96
O95622	P27482
O00264	Q71F23
P30153	Q08289
O60566	Q13547
P36873	P41236
P12814	P53708
P18077	P50914
Q9BWQ8	Q9UJU2
P10912	Q05209
P05019	P17948
P82279	Q9NY93
Q5UIP0	Q92963
P19878	Q15080
P01574	Q13261
P07355	P62993
P36896	Q96S42
P68400	Q15545
Q13416	Q14566
P61088	Q13489
Q04917	Q92974
P35372	P59768
Q13114	Q13489
P17844	P61978
P11021	P14625
P41235	Q9Y6Q9
Q93074	Q9Y2X0
P12980	Q96T60
O95405	Q86X76
P04629	Q9NRF2
P45983	Q01538
A8MTJ3	P59535
P38405	Q9H207
O15042	Q13595
P54274	Q9BVJ6
P08173	Q9UBI6
Q5JSL3	Q9HBH0
P01242	P48551
O15504	Q9BW27
Q13469	Q92793
P11532	P68133
Q05513	Q16236
P55055	Q15466
P21397	Q92597
P04181	Q14197
Q8NI35	Q9NVP1
P10398	Q8TD26
P61952	Q08828
O00267	P50613
P42830	P51679
P84022	P98082
Q8N2W9	Q9H213
P22612	Q9BXT2
O75578	Q16787
P27635	P62891
Q05513	Q13009
O00329	P08069
P15880	P62847
O95059	Q96ID5
O15117	P42768
P46108	Q05397
Q06609	Q96EY1
P62913	Q07020
O43561	O75791
P18146	Q969F8
P04350	Q13838
P32121	Q8NH48
P29350	Q9UKJ0
O00238	P28482
Q9BQ39	Q9UL18
A4GXA9	P39748
P67870	Q8N2H3
Q9Y2W1	Q9Y4K3
O43464	Q92956
P46379	Q99570
P61978	Q01130
Q99459	Q9UPN6
O15537	P13637
P50990	P60510
P27986	P46531
Q9UBU8	Q9Y605
P42285	P61981
Q13467	Q6FHJ7
P01892	Q99706
O95149	P18621
Q15366	Q8IWZ8
O60341	Q9BTC8
Q07021	Q14103
O75081	Q9Y2D9
O00231	Q15796
Q03135	Q9UGM3
P35626	Q8NH72
O75791	Q93062
Q13368	Q9NYY3
P22455	P52803
P05204	P16471
Q07889	Q13164
P43405	Q13393
P28482	Q07021
P02787	Q8IY92
P05387	P61254
P06241	P29353
Q6DN03	Q9P0U4
P25398	P46783
P35637	Q9UM54
P15056	P31749
Q53TQ3	Q9Y265
Q12933	Q96EK7
Q6P1J9	Q6UN15
Q13535	Q5UIP0
Q16821	Q96SB3
P42771	Q9H1Y0
P31947	Q9Y2U5
Q07889	Q13546
Q01780	Q99558
P62140	Q96A32
O95251	Q08752
P60228	Q14164
P38936	Q68CP9
O43524	P24522
Q15796	Q9HAU4
O00505	Q04206
P01584	Q9ULZ3
P19388	P62487
Q13315	Q96BZ8
P35968	Q96J02
P36873	P54289
P54259	Q9BSW2
P14174	Q9NWF9
Q9BQ83	Q9NT62
P01241	P62714
O75475	P48506
P10809	Q14197
P29320	Q96T51
P20336	Q96QF0
P54619	Q16526
P25054	P35658
P54259	Q12805
P40337	P61088
O14798	Q6UWE0
Q14653	Q92844
P27348	Q92731
O00212	Q13153
P48357	Q8IU54
Q14192	Q92785
P30480	P61160
P51617	Q13114
P42336	Q9UK08
Q16531	Q9NZJ0
O15530	P23470
P33991	Q99459
P04626	P46940
Q13077	Q8IUC6
Q14161	Q15052
P48729	P49841
P15924	Q13315
O94805	O96019
P55036	P60900
P10600	Q9BZS1
O43597	Q9ULV8
P57088	Q9BUV8
Q14164	Q4VC31
P25391	Q14118
P08572	Q96IP4
P62158	Q00005
P27635	P62906
O95433	P17844
P18146	Q5JXC2
Q6ZW49	Q9C005
P10809	Q13573
P01871	Q92890
P18146	Q09472
Q9BXM7	Q9GZQ8
O15123	P08069
Q99459	Q99460
O43847	Q8IY92
P49747	Q9UKX5
O60258	P08581
P01111	Q07889
Q8WV44	Q92796
Q04771	Q9NW61
P62280	Q14164
O00329	P30273
O14640	P67870
P63261	Q9Y4K3
P07333	P61328
O75369	P06756
Q06455	Q96QR1
P26641	Q8TC92
P46940	P62330
P78337	Q92985
P16333	P23759
O60840	Q13237
Q13191	Q99062
O43597	Q07889
P22607	Q9NQ66
P60763	Q8IZD9
P62324	Q9UFF9
Q13472	Q15554
O75694	Q9NRG9
P25208	P35638
P12931	P23229
Q13315	Q9Y4B4
P46013	Q13535
P48544	Q92769
Q96BZ8	Q9NPF4
P21917	P62879
Q5VTD9	Q99435
P35637	P51991
P08107	Q14164
Q08828	Q13554
406997	Q9NZJ0
P48740	Q13387
Q15287	Q9UKJ3
Q8N2W9	Q9NQB0
O00483	P03915
P08123	P17301
P10721	P15498
P35638	P53778
P20290	P56537
P34969	Q5JWF2
P04629	P42566
P20226	P29084
P49674	Q12789
Q14432	Q9Y6D5
P01889	P49189
P50616	Q8IY67
Q15834	Q9BSW7
P27348	Q15276
P03901	P03923
Q13546	Q9BYM8
Q13261	Q9UBD9
P53041	Q16665
P08631	Q13432
Q6P996	Q9Y2Q3
P54646	Q16877
O43561	Q8WYR1
Q04917	Q9P0L2
Q09472	Q8N9B5
O95602	P53803
P51587	Q9P287
Q15475	Q8NES3
Q15831	Q8TEW0
Q13232	Q9Y5J5
P11802	Q02556
P01579	Q09472
O60674	Q99062
Q14192	Q9UBR4
Q0VG06	Q9NW38
P42575	Q9Y239
Q13469	Q15759
Q14654	Q15878
P61981	Q00537
O60921	P05062
O95400	P51991
P04908	Q9UBN7
Q8TAD8	Q96N46
Q13257	Q562F6
Q00839	Q92597
P29590	Q8N726
P25391	P98095
O15198	O75533
O95167	O95298
P20333	P62979
O95990	P17812
P01241	P19235
Q99871	Q9H6D7
P61956	Q99666
P12814	Q16595
P23508	Q15008
P37231	Q14686
P21281	P61421
P42772	Q9ULJ6
O76003	Q6UY14
P61106	Q01968
O95967	P30281
P62875	Q9Y250
P25705	Q9UHD2
O60496	P61026
P07237	P40337
Q8IZL8	Q9NXF1
Q02539	Q09028
P07900	Q15750
P16871	Q9H4B7
Q04206	Q04864
P17252	P18206
P26006	Q13753
P01106	P53611
Q92747	Q9BPX5
Q13315	Q9UBC3
Q86X95	Q92769
O15056	P31947
P0C0S8	Q9UQL6
P41159	Q8IU57
O43187	Q13148
406954	P84022
Q9NY61	Q9NZW5
Q13009	Q96L33
407026	P25490
P53420	Q13797
P01857	P08729
P49768	Q8NFT8
P13591	Q16620
P24522	Q9UKY1
P16333	Q8TEW0
Q2NL82	Q96BK5
Q14103	Q9Y4Y9
P01871	Q16637
P0CG47	P0CG48
Q13561	Q13573
Q8TDY2	Q8TEV9
P61964	Q9BQ67
P09471	Q15759
P00533	Q9NSA1
P04637	Q8N2W9
P20823	Q9HBY8
Q15172	Q9BVP2
Q14966	Q15834
O15162	P12236
Q8IUC4	Q9Y4K3
Q01082	Q13485
P12956	Q13573
P53779	P84095
P0C869	P19086
P20339	Q9H1K0
P53778	Q9H257
P17252	Q86XP0
Q00722	Q9ULW2
P46527	Q04917
P10398	P61981
P12931	Q13114
P84090	Q13418
P38936	Q5VU43
O15504	P78406
O00329	P21860
P20671	Q16778
P68431	Q6B0I6
P23458	Q06187
O75970	Q6AI08
P52564	P61224
Q02750	Q07890
P35368	P50148
O43242	O75365
P63165	Q13426
Q6VMQ6	Q9NPJ6
Q93009	Q9Y230
P04818	Q12906
O75578	P02462
O75197	Q9H1J5
P02751	Q13485
P14649	Q9BZL4
26765	Q9Y244
P04637	Q8TDY2
O60739	P62910
P42771	Q14191
P46734	Q14203
P00374	P04637
P16104	P62805
P62899	Q9NX58
P15248	P48551
Q96QR1	Q9HAW0
Q9NZN8	Q9UFF9
P00918	Q9P2K9
P31946	Q9ULT8
P63261	Q04206
O43889	Q92624
P51965	Q9ULK6
O75694	P49792
O00716	Q9UQ80
P22695	Q9BQ83
P05112	Q08334
P35658	Q15796
P62280	Q9UET6
P08476	Q13705
O15320	P00519
O14544	P42701
Q15388	Q9BXM7
P62993	Q92934
P04156	P68400
P46781	P62701
P08670	Q06609
Q6UW56	Q9Y5X1
O00401	Q15811
Q13573	Q9P2D1
P07437	Q71U36
P41220	Q08345
P08238	P62993
Q9NVK5	Q9Y3A3
Q13263	Q13522
P08651	P18146
406884	Q92945
A6ZKI3	P55157
P09619	P31371
Q01780	Q9HAU5
Q8N2Q7	Q9HDB5
Q8NEB9	Q9BXW4
P01579	Q6UXL0
P32969	P98095
O75815	P49755
P58062	Q8N339
P25208	Q13126
P32881	Q99062
P07996	Q14766
P62906	Q15843
Q96A84	Q9H8T0
P40189	P60568
P63151	Q9UPR3
P06400	Q16821
Q99417	Q9HC24
Q13573	Q6PEY2
P15153	P15882
O75376	Q13501
O75925	P11831
P01222	P16473
Q15843	Q9BY44
P20809	P42702
P27361	Q04206
O43150	P62993
P04628	Q6ZQN5
P09455	P98164
P68400	Q16236
P13645	Q6R327
P62993	Q9BWF2
P04406	Q16778
Q99880	Q9P0U4
Q15554	Q8IY92
P08134	Q9P227
P61254	P62899
O95819	P31689
P62736	Q9UJM3
P36873	Q96C90
P62304	P62318
P05388	Q00005
Q93009	Q9BUZ4
P27986	P29350
P04899	Q92806
P20962	Q9UGN5
O95219	Q53H12
P05000	P38484
P62805	Q16514
P04899	P81274
A1A4S6	Q7L0Q8
Q13651	Q9UHD0
O95169	Q9P1W9
Q96HA8	Q96KQ4
P14649	Q6WCQ1
O75369	Q9UQM7
O75369	P05106
P04637	P21673
P16144	P25391
P49207	Q02878
P09493	Q6WCQ1
P38405	Q9H208
P18075	P36894
Q12906	Q15654
O75529	Q9HBM6
P62837	Q9UKB1
P01889	Q01105
P32121	Q8NGJ2
P05112	P32927
P46777	P62266
O00716	Q06609
Q9C0J8	Q9Y2X7
P46459	Q9UN88
P0C0S5	P62805
Q96DB2	Q9P0M6
P46779	P61077
Q5VT06	Q9HAU0
P15056	Q07890
Q13573	Q15645
O00716	P30304
P30153	Q14164
P45984	Q96J02
P05783	Q8IYI6
O94761	Q9UNS1
O96017	Q9NY61
Q8IWF7	Q9NPB0
P30304	Q9NYV4
P20248	P23511
P28066	P55036
P11171	P22234
P19387	P36954
P62070	Q9P212
Q96L33	Q9NQU5
P01106	Q8IWB9
P35221	P63261
O60443	Q13573
O15533	P30450
Q13315	Q9UPP5
P22612	Q86W47
O75554	Q15428
P10415	Q969Q6
P12271	Q92781
P05412	Q12857
P29401	P40337
P04350	P26641
Q13573	Q9UKN8
O00574	P13500
P36952	Q8IY92
O75365	Q9UI26
O43678	O75251
Q8WV28	Q96MX0
P10275	Q13451
P51116	Q14134
O14543	P42229
O60262	Q13698
P20309	Q8IZF0
P49888	P51681
P50150	Q9UBS5
O00222	P09471
P22612	Q9UBI6
Q12824	Q9P2D1
O43639	O60500
P05106	P07947
O14775	P11229
O95433	Q9Y2H0
O15145	Q16659
P13569	Q02817
O76094	P01106
P62330	Q15311
Q04864	Q07021
O43521	Q8N3U4
P35268	P62913
P31947	P45983
P68431	Q13111
O95343	Q04724
P14635	Q9UJX4
P12268	Q9H1Y0
P25787	Q15008
O95819	P23246
P29728	Q00978
P46937	Q9Y6X2
P30304	P49336
Q5JWF2	Q8TE23
P23527	Q9BY41
P32121	Q8NGR6
P16104	P20290
Q8NFM4	Q9P2W3
P38484	Q96EY1
P26842	Q12933
O76071	Q9Y5Y2
P50395	Q9Y4K3
P46108	P62993
P24522	Q9UHY1
P01569	Q14653
Q9GZT8	Q9Y3Q8
P01106	Q9BZR9
O95819	P07437
Q92793	Q9HCS4
P35916	Q92569
O60674	P78552
P62263	P62753
O43909	P19174
P01106	Q9H9B1
P18146	Q96G03
P00491	Q5T3J3
O60716	Q13535
Q00765	Q9UI14
P40337	Q9Y4L1
P61244	P84022
P0C0S5	P33778
Q01094	Q05682
Q7L1I2	Q9Y6N6
P00533	P18146
P62987	P62993
P04899	Q9UP65
P43146	Q6ZN44
P16220	Q13884
O75150	P06899
O95741	Q9UHA4
P28221	Q9UBU3
P54646	Q53ET0
P25787	P29372
O15553	P17676
O75528	Q8NEM7
O14775	P35498
Q13085	Q9UGI9
O60739	Q9NX55
P51668	Q969Q1
P63208	Q9UKC9
O96000	Q8IWF7
O43809	Q8N5V2
P62714	Q02750
P43360	Q92616
P07333	Q15389
Q13315	Q9NQ88
P42338	Q9UBK5
P26927	Q9H4B6
P54619	Q9UBK2
O00459	P26951
P31946	Q86W92
P26639	Q14164
P01569	P15260
Q01064	Q9NZT1
O95544	P26641
P01116	Q15283
P25205	Q9Y5N6
Q15223	Q9NQS3
P09471	P48544
P83916	Q99877
P53350	Q13573
Q04206	Q92793
P09429	P52701
O15105	Q9BT81
P67870	Q9UBF6
Q96B97	Q9Y6R4
P63279	Q15047
O14576	Q9NP97
O96019	Q9UPN9
Q01094	Q8N682
Q14289	Q14511
P51965	Q8N5U6
O14818	P60900
P01106	Q6P1J9
Q01844	Q8N6Q3
P08648	P35609
Q13219	Q15796
Q14197	Q9Y2R9
P62993	Q9UL42
P06756	Q15147
P46019	P51817
P20248	Q16254
P01106	Q6UWJ1
P18206	P98179
Q7L0Y3	Q99714
O00626	P51679
P49916	Q14191
P42773	Q5UIP0
Q05397	Q17RW2
O43765	Q14164
P01889	P62263
O15162	P29353
P10301	Q15311
O15371	Q9UBQ5
Q9H6R7	Q9Y230
O14576	P20073
Q13315	Q2KHR3
P09958	Q9NY93
Q8N122	Q9UGJ0
O00459	P23443
P01241	Q15365
P20073	Q8WTW4
P55197	Q03111
O15552	P01303
P08575	P08581
P52564	Q99683
O00548	P21675
P29590	Q9UER7
O60262	P48544
P49768	Q04721
P16104	Q96DG6
Q00005	Q9ULJ3
O95989	Q9NQW7
O00762	P78396
O95433	P01889
P28074	Q99436
O14950	P62136
O15541	Q8IX12
P25788	P55036
P04792	P25963
O75367	P62875
Q02363	Q9NQB0
P31947	Q8IUC4
P06241	P18887
P46108	Q9UNH6
O00442	P62330
P00492	P11171
P08047	Q13315
P30101	Q13586
O75817	Q16637
Q9UGI9	Q9Y478
O00329	P01308
O00505	O95376
P16333	Q13111
P30466	P43626
Q8TEY5	Q9NR55
O14641	Q8TBE0
O95630	Q9HAU4
Q9NRR5	Q9Y5P3
Q16082	Q9Y3C7
O00221	Q07021
Q9UKE5	Q9Y3F4
P00352	P31314
Q8N5U6	Q9BVJ6
P51617	P67775
Q06187	Q12933
P35626	Q15615
P16989	Q7Z4H7
O00238	Q7Z6B7
Q13794	Q96IK5
Q9BS40	Q9Y266
P08047	P60568
P01854	P12319
Q92574	Q9Y478
O95453	P24522
P45984	P61812
Q07889	Q15283
Q12873	Q99728
P06493	Q8WWL7
P27986	Q8NFW9
O60861	Q8IZP0
P49356	Q12974
O00144	Q00722
P01106	P28066
Q14643	Q9NSC5
P15056	P53778
Q15797	Q8IWI9
P09341	P25025
P35626	Q8NHC5
P27348	Q9GZT8
P68431	Q9BYW2
Q13573	Q8N8S7
O15068	Q9UI14
O14494	O14939
P15509	P29459
P17096	Q9Y5N6
P18146	P84243
P62993	Q9Y478
P05556	P24043
O14827	P62873
P22003	Q13873
P16104	P24534
Q96HP0	Q9HBH0
Q9UBC5	Q9UIG0
P30304	Q01094
O96006	Q9Y221
P46777	Q9UNX3
P62249	P62263
O43639	Q16513
P06493	Q01538
P01584	Q04864
Q12933	Q8IYF1
Q01844	Q8IVA1
Q96ED9	Q9H4K1
P02647	Q86VQ3
Q14457	Q9HD26
P04637	P09884
P12314	Q8N149
P04141	P19838
P52907	Q9H1Y0
O95989	Q6RFH5
Q99879	Q9P0U4
Q01658	Q14919
Q07889	Q9UKS6
P62745	Q5JSL3
P20700	P42574
P06748	P51003
P30450	Q99706
P04899	Q3MJ16
P46782	P62851
O94906	Q9Y5J5
O60359	Q15172
P16410	P42081
P15924	Q13535
O14920	P04792
Q2TAZ0	Q9UNF1
P12980	Q9UHG2
Q5VU43	Q9BUZ4
P0C5Y9	Q9UQL6
P18206	P68104
P41252	P63104
P28482	Q13480
Q9UJX6	Q9UNH5
P51665	Q9Y5K5
P15036	P42771
P48444	P53618
P14635	Q99442
P53992	Q9NQW1
P05556	P07996
P35626	Q8NG80
O75578	P46109
Q14258	Q9BYX4
Q07889	Q8IWW6
P08134	Q96N67
O60664	P12980
P20366	P46379
P28482	P28562
Q16576	Q9HCU9
P32927	P43405
P63215	Q01970
Q53ET0	Q9Y243
P17936	Q14181
O14508	P78552
P00846	P03928
P41595	Q13936
P78344	Q99459
P22694	Q08462
P35626	Q8N349
O75369	P27986
Q01167	Q13315
P23975	P62993
Q86U86	Q9UPN9
P16104	Q13619
P63261	Q9BUA6
P37198	Q96QU8
O00187	P11226
P23025	Q9HCS7
P10244	Q14209
Q92841	Q9NRR4
406881	P01111
O14933	Q86Y13
P62805	Q15047
P04049	Q16543
P42677	P62263
P46778	P47914
P23284	Q14164
P22612	P49768
Q9H0D6	Q9NRI5
P29965	Q9Y6W8
84717	P49407
P63096	Q08828
P30511	Q14952
Q92841	Q9NQT5
O95831	P16104
O95257	Q504T8
O14576	P63172
O60603	P08238
P27986	P31749
Q05481	Q9GZM8
O95816	P08107
406881	P01116
P19525	Q00978
P01574	P42701
P14635	Q9UJX2
A8K0R7	P63104
P23284	Q14653
O00459	P21802
P17181	P40933
O00590	P80098
Q13363	Q13465
P12931	P17302
O60573	Q9BUB5
P17066	Q13233
Q92993	Q9Y4A5
P35221	P62736
P62910	Q07020
P05386	P49207
P08047	Q99706
O43524	P54619
O00212	Q9P107
P10720	P46094
P30405	P99999
O75815	P00505
Q9UBD5	Q9Y619
Q99741	Q9Y619
O75578	P49747
O43929	P33991
Q15714	Q9UMN6
O14497	Q92922
P62333	Q14164
P30101	Q9Y4K0
P48736	Q8TCU6
P19634	P49407
406982	Q14209
P62249	P62851
Q13976	Q14643
Q16659	Q8WU39
P18206	Q53TS8
P52298	Q09161
P52952	Q9NS56
Q9NZV8	Q9P0X4
P52597	P61978
P43354	P62195
P62266	P62280
P78552	Q9HBE4
P05556	Q14031
Q12778	Q13627
O43390	Q05519
P24522	Q96GM5
P84996	Q9UBI6
P62993	Q15303
O14640	Q53G59
406889	P52926
Q9BZ23	Q9H0J4
Q13363	Q92769
Q99460	Q9UMX0
P62873	Q92569
O60879	P35080
P14555	P27361
P00491	Q5UIP0
Q6UXN9	Q9UJ70
O14965	P62140
Q13748	Q15750
P22301	Q99062
P55789	Q92905
O43295	Q7L0Q8
O75400	Q96GM5
P05106	P35609
P09919	P26951
Q14164	Q9UKR5
P13378	P20073
Q13033	Q9Y6E0
A8MT69	Q00597
P61769	Q15306
O75056	P31431
P22695	Q9NQC3
Q12788	Q16576
Q14203	Q15436
P83731	P83881
P30679	P41595
P12980	Q9NQ66
P15923	Q02363
O15455	Q9Y3B3
Q13315	Q8WX93
O95084	Q9BUL5
Q13315	Q8IY51
P25685	Q2TAZ0
P12931	Q9NQI0
Q12874	Q9UHX1
P10721	Q9HCT0
P20333	P38646
O43889	P50402
O15020	P25054
P51460	Q9UM73
P46108	Q9UBM4
P08253	Q99075
O94832	Q15714
Q6PEY2	Q96RT8
Q07889	Q7Z5H3
P61586	Q6ZUM4
P08069	P16885
Q96BK5	Q9NVP1
P03372	Q15796
Q96HY6	Q96JB5
O95208	P35968
P19876	P61073
P16220	Q2TAL6
P05387	P83731
O94817	Q15459
407040	P01106
O75886	Q13867
Q00535	Q9UIW2
P21860	P42338
P31150	P36915
P12111	P17301
P17947	P21757
O75444	P18848
P05164	P21281
P55209	Q13077
O95251	Q8WZ19
Q13485	Q13976
P32121	Q8NGE8
P05386	Q02543
Q14008	Q92932
P53803	Q9Y2S0
P40225	Q14627
Q12933	Q6FIF0
P21860	Q9UQ80
P07437	Q04864
O60307	Q9C0A0
Q15714	Q9Y2S7
O43261	Q9Y3C7
P05412	Q13469
P30281	P42773
P02786	Q14164
O14757	P30291
A6NHG9	P38405
Q09028	Q13111
O43776	P54253
P52565	Q99828
P62837	Q9BV68
P38398	Q12962
O60241	Q9Y3M8
P10244	Q9UJX2
P01568	P26992
P28482	Q9Y6W6
P04062	P11279
P33991	Q7L590
Q9UJX2	Q9UJX6
O43837	Q99700
P43360	Q9BWH6
O75934	Q92731
P06400	Q9Y676
P23470	P42680
P61353	Q92901
O15169	P19022
P26010	Q13485
P17948	P49763
P56134	Q93052
Q6P2Q9	Q96DI7
O60244	Q9BTT4
P40939	Q13233
Q14160	Q8IUQ4
O95429	P19438
Q13535	Q8NFD5
P0CG48	Q15628
P29597	Q8N6P7
O15144	P59998
O95155	Q99615
O95210	P60520
Q02363	Q02548
Q14344	Q68DD2
P25445	Q14790
P38405	Q8NG92
P21673	Q96I25
P78563	Q9H8S9
P08648	Q13797
Q8WVM8	Q9P2Y5
Q15819	Q9BXR0
P19525	Q9UPY3
P05783	Q2TAY7
P30281	Q8N726
P00533	P01116
Q86TJ2	Q8NEM7
O96019	P0C1Z6
P38405	Q8NH37
P18206	P20618
O75676	P18848
P55196	P68032
Q6P2C8	Q9NVC6
P40429	P62906
O15198	P46019
Q99717	Q9H0M0
O00329	P10827
P67870	Q16695
A1A4S6	P63000
Q12933	Q14644
P08238	P11586
O60262	Q15147
P41587	P84996
Q06455	Q9UPN9
P05556	Q92752
O43390	P01106
P15531	Q13232
Q9H013	Q9H501
O43586	Q15058
P63208	Q8IYD8
P84022	Q9UPN9
P01111	P42338
407021	Q9UBC3
O95182	P03905
P10275	P12235
P15336	Q9NRI5
Q13057	Q9UBS0
O75970	P56747
O75344	Q9Y5B8
O60925	P05386
Q14494	Q9Y5Q3
O14625	P51685
O00505	P09429
406912	Q99835
Q16623	Q99719
P23458	P38484
P00352	P10276
Q13114	Q13546
O14653	O75396
P23945	P63092
P59768	Q9NQ66
P40429	Q9UL18
P04637	Q9BWC9
P38405	Q8NH56
O00459	Q13077
P02766	Q15109
Q15003	Q9Y2Q3
O00574	P55773
Q13114	Q96DC9
P31946	Q7L7X3
P61927	P62917
O60884	Q15796
Q15788	Q9Y2H0
406906	Q9UPW0
P35244	Q9NZC9
O15504	O75694
Q13315	Q14839
P40855	Q9NR77
Q15834	Q9NYH9
O75400	Q13129
A0JLT2	Q9UKV3
P62993	Q9H8V3
P61026	Q9Y4K3
P51617	Q13148
Q9NSB4	Q9NX58
P40692	Q16254
P11473	P51531
Q13619	Q9GZS3
O75494	Q13595
P01106	Q07021
Q7L0Q8	Q7Z6B7
P01112	Q01201
P14416	P62873
P56199	Q05397
P52746	Q16539
P01571	Q9HC73
P31749	Q9UQF2
P49841	Q9P1W9
P20809	Q99665
P09913	Q14653
P06748	P19525
P61952	Q9UBS5
Q8N2W9	Q8TAD8
P02458	P21781
P34969	Q96D09
P62330	Q96A33
P05000	Q9UHF4
O75529	P38936
P04141	Q9HBE5
P30153	Q16537
P04141	P40238
P42677	P60866
P61086	Q6XUX3
O95831	Q16611
P05112	P14784
P01375	P45984
P51610	Q13547
P51684	P78423
P08571	Q12841
P05107	P32942
P01584	Q86W26
Q13620	Q9H7D7
Q03164	Q15291
O60739	Q14152
P23508	Q96FW1
P13725	Q01113
P22681	Q01113
P07355	P35555
P01106	P06748
P49418	Q05193
P36952	Q9Y6M0
Q96SZ6	Q9NQT4
P32881	P48357
P62993	Q8WX92
O14497	P51531
P60983	Q14164
Q96DH6	Q9H8Y8
Q7Z5R6	Q9Y490
O96001	P67775
O60934	P04637
O75159	Q9HBE5
P78314	Q9UKW4
Q9H1J1	Q9UBU9
Q12959	Q15334
P10275	P48436
P21860	Q07889
Q05209	Q07912
Q99750	Q9P2T0
P0DJD1	P11388
Q14240	Q92698
P32121	Q8NGI9
P04637	P32780
Q13573	Q9UKM9
P51617	Q16543
Q13418	Q6UB35
Q86V81	Q8IYB3
P07148	Q13424
Q96MG7	Q96SB8
P08913	Q03113
O15514	P52434
O60674	Q13153
Q13564	Q8TBC4
P47897	Q13526
P62877	Q9H469
P01889	P61077
P49674	Q9Y2T1
O14558	P31749
Q9H2G2	Q9H5I1
P54253	Q9Y6R0
Q8IXK0	Q9HC52
O14717	Q5RL73
P62136	Q92917
P05106	P06756
P13569	P16422
P00540	Q99640
Q01130	Q15366
P63104	Q9Y3S1
O00291	Q9NWB7
P04632	P20810
P46013	Q9BYG3
O75140	P25788
Q14643	Q9Y3M8
P16520	Q00722
P20160	P21281
P62158	Q32MK0
P68400	Q9UKY1
P23945	Q8NEU8
O75643	P62993
P30556	Q03113
P18084	Q14031
P04637	P11021
P60763	Q9BRR9
P17612	Q9UBN1
P06127	P21854
O00311	P49736
P12931	Q9BX66
Q15329	Q15796
O15519	O60496
O95166	Q9Y3P9
Q05397	Q15788
Q14164	Q15056
P25787	P25789
O43707	Q9NZJ4
O14561	P03897
O95400	Q08211
P63104	Q16827
Q9UKN8	Q9UL18
P16333	Q9UQ07
P01303	P11229
P27708	Q15796
Q14061	Q5UIP0
O95967	Q96FE5
P0DJD0	P63165
Q6P1J9	Q8TB96
Q8WV28	Q9UKW4
P31751	P42336
Q8WV48	Q9NRR5
P46108	Q9ULW0
P12004	P40938
P15153	Q9Y2A7
O15372	P05198
P22392	Q9HB71
P07910	Q9UL18
Q7RTV0	Q9UL18
O14512	Q5VWK5
Q14847	Q15038
Q5SRE5	Q96EE3
O95872	Q8TCT9
Q13126	Q8WY64
P42768	Q06187
P46937	Q13315
O95298	P03923
O60383	P51693
O43791	Q7Z7J5
O95208	P17948
Q16659	Q8IXK0
P34969	P63092
P31749	Q07812
O00257	Q13426
P40938	Q9UJX2
P07332	P27986
P07355	P13688
P51965	Q5VTB9
P37840	P99999
P46783	P98095
P11912	P15391
P41743	Q9HD67
P42771	Q07817
P23229	Q14315
Q13615	Q96B26
P04406	Q13432
O00499	P39880
P16220	P49137
O60296	Q8N1C3
P15173	P15923
O94761	P39748
P49703	Q14232
Q13415	Q99816
P35227	Q96LR5
P38405	Q8NGJ8
Q14781	Q99750
Q7L5N1	Q9NY59
Q04759	Q8IV61
P11142	Q9Y4K3
O60341	Q99250
Q09472	Q6AZZ1
P56134	Q96HD1
P60568	Q04864
O75694	P11171
P18146	Q14938
Q15836	Q16531
P00533	Q99877
O95622	P08754
P61254	P62891
P02452	P25067
P08729	Q9H0H5
P00533	P42858
P20809	P58012
Q14197	Q9Y2Q9
P09466	Q96ID5
P61952	Q99677
O43242	P55036
P17676	P80188
P62495	Q8IYD1
P08670	Q13233
P35626	Q8NGQ1
Q9UJ04	Q9Y2I6
Q13077	Q93009
Q05469	Q13131
B5ME19	P55010
O15444	P32248
P19174	Q07889
P05129	Q8NFM4
P06727	Q14541
P78560	Q9H7U1
O00471	Q13133
Q5VTD9	Q6NUQ1
P21802	Q00722
P15153	P51805
Q13153	Q99558
P27986	Q15366
P14868	Q92569
P09958	Q96CW1
Q16552	Q96F46
P57721	Q15287
O43257	Q16539
O60231	P38432
P68402	Q96BK5
P16144	Q9Y6N6
P09471	P17252
Q92574	Q96N67
406899	Q01196
P02647	Q8WTV0
P04745	Q96BK5
P13987	Q13485
P18827	P21926
